Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Payment Mode,Month-Year
CA-2020-104010,2020-04-23,2020-04-25,First Class,TD-20995,United States,New York,East,OFF-SU-10001218,Office Supplies,Supplies,150.9,5,15.372,Online,2020-04
US-2020-128832,2020-04-24,2020-04-27,First Class,LS-16945,United States,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,100.98,2,4.8986,Online,2020-04
CA-2020-125269,2020-04-24,2020-04-30,Standard Class,AF-10870,United States,Illinois,Central,OFF-ST-10004123,Office Supplies,Storage,121.784,1,-18.196,Cards,2020-04
CA-2020-149489,2020-04-24,2020-04-27,First Class,DK-12835,United States,Pennsylvania,East,OFF-AP-10002495,Office Supplies,Appliances,139.28,2,12.41,Online,2020-04
CA-2020-168102,2020-04-24,2020-04-30,Standard Class,CP-12340,United States,Florida,South,OFF-ST-10001370,Office Supplies,Storage,147.568,2,-21.294,Cards,2020-04
CA-2020-116953,2020-04-24,2020-04-25,First Class,SV-20935,United States,Arizona,West,TEC-PH-10004614,Technology,Phones,601.0,10,34.5,COD,2020-04
CA-2020-166933,2020-04-24,2020-04-28,Standard Class,MG-17890,United States,California,West,OFF-FA-10002676,Office Supplies,Fasteners,81.81,1,0.6516,COD,2020-04
CA-2020-149489,2020-04-24,2020-04-27,First Class,DK-12835,United States,Pennsylvania,East,OFF-BI-10002813,Office Supplies,Binders,92.188,2,-0.99,Online,2020-04
CA-2020-149489,2020-04-24,2020-04-27,First Class,DK-12835,United States,Pennsylvania,East,OFF-BI-10002414,Office Supplies,Binders,110.518,2,-5.7638,Online,2020-04
CA-2020-125269,2020-04-24,2020-04-30,Standard Class,AF-10870,United States,Illinois,Central,OFF-BI-10001628,Office Supplies,Binders,104.43,5,-18.2525,COD,2020-04
CA-2020-125381,2020-04-25,2020-04-27,Second Class,SG-20605,United States,California,West,TEC-AC-10000158,Technology,Accessories,133.97,3,22.6737,Cards,2020-04
CA-2020-159226,2020-04-25,2020-04-27,Second Class,RL-19615,United States,California,West,FUR-BO-10004709,Furniture,Bookcases,367.981,7,28.4102,Online,2020-04
CA-2020-129707,2020-04-25,2020-04-29,Standard Class,LH-16750,United States,Arizona,West,OFF-AR-10000246,Office Supplies,Art,85.896,4,0.6672,Cards,2020-04
CA-2020-151071,2020-04-25,2020-04-29,Second Class,MB-18085,United States,California,West,OFF-BI-10002103,Office Supplies,Binders,104.904,2,4.5188,COD,2020-04
CA-2020-132213,2020-04-25,2020-04-26,First Class,PN-18775,United States,Tennessee,South,OFF-AR-10004078,Office Supplies,Art,116.048,9,5.256,COD,2020-04
CA-2020-120222,2020-04-25,2020-02-05,Standard Class,LL-16840,United States,California,West,OFF-PA-10004675,Office Supplies,Paper,136.05,3,8.763,COD,2020-04
CA-2020-120222,2020-04-25,2020-02-05,Standard Class,LL-16840,United States,California,West,OFF-BI-10000666,Office Supplies,Binders,164.344,3,27.504,COD,2020-04
CA-2020-132213,2020-04-25,2020-04-26,First Class,PN-18775,United States,Tennessee,South,OFF-AR-10001958,Office Supplies,Art,174.92,5,6.792,Cards,2020-04
CA-2020-160045,2020-04-26,2020-04-27,First Class,LB-16735,United States,Texas,Central,FUR-FU-10000010,Furniture,Furnishings,87.988,1,-1.4413,Cards,2020-04
CA-2020-143665,2020-04-26,2020-01-05,Standard Class,PO-19180,United States,Washington,West,OFF-PA-10003673,Office Supplies,Paper,122.34,3,9.3564,COD,2020-04
CA-2020-143665,2020-04-26,2020-01-05,Standard Class,PO-19180,United States,Washington,West,OFF-LA-10002034,Office Supplies,Labels,125.28,8,19.2472,COD,2020-04
CA-2020-151281,2020-04-27,2020-02-05,Standard Class,HM-14980,United States,Washington,West,FUR-FU-10000397,Furniture,Furnishings,152.58,7,39.0824,COD,2020-04
CA-2020-168228,2020-04-27,2020-04-29,First Class,AP-10915,United States,California,West,OFF-AR-10003373,Office Supplies,Art,169.92,4,33.4584,Cards,2020-04
CA-2020-135692,2020-04-27,2020-01-05,Standard Class,CV-12805,United States,Texas,Central,FUR-BO-10002268,Furniture,Bookcases,269.2656,4,-42.1096,COD,2020-04
CA-2020-168228,2020-04-27,2020-04-29,First Class,AP-10915,United States,California,West,OFF-AR-10000390,Office Supplies,Art,87.39,3,5.6994,Online,2020-04
CA-2020-135692,2020-04-27,2020-01-05,Standard Class,CV-12805,United States,Texas,Central,OFF-LA-10001158,Office Supplies,Labels,171.12,4,11.592,Online,2020-04
CA-2020-168228,2020-04-27,2020-04-29,First Class,AP-10915,United States,California,West,OFF-AR-10001725,Office Supplies,Art,148.3,2,12.298,COD,2020-04
CA-2020-137631,2020-04-28,2020-02-05,Standard Class,JL-15235,United States,Florida,South,TEC-PH-10002624,Technology,Phones,773.984,2,84.5982,Online,2020-04
CA-2020-160962,2020-04-28,2020-02-05,Standard Class,MC-17605,United States,Pennsylvania,East,OFF-ST-10001325,Office Supplies,Storage,117.384,1,0.7336,COD,2020-04
CA-2020-160962,2020-04-28,2020-02-05,Standard Class,MC-17605,United States,Pennsylvania,East,OFF-AR-10003056,Office Supplies,Art,133.848,2,0.7704,Online,2020-04
CA-2020-120894,2020-04-28,2020-02-05,Standard Class,JL-15130,United States,North Carolina,South,OFF-AP-10000252,Office Supplies,Appliances,116.08,3,5.265,Online,2020-04
US-2020-164056,2020-04-29,2020-04-05,Second Class,FM-14215,United States,Ohio,East,FUR-TA-10001307,Furniture,Tables,1088.35,5,-69.89,Online,2020-04
CA-2020-126718,2020-04-29,2020-04-05,Standard Class,KT-16480,United States,New Jersey,East,OFF-LA-10004055,Office Supplies,Labels,106.91,1,2.4059,COD,2020-04
CA-2020-151911,2020-04-30,2020-05-05,Second Class,DL-13495,United States,New York,East,OFF-EN-10002986,Office Supplies,Envelopes,109.96,4,28.332,Online,2020-04
US-2020-136784,2020-04-30,2020-05-05,Standard Class,AD-10180,United States,California,West,OFF-PA-10000675,Office Supplies,Paper,175.96,4,80.3404,Online,2020-04
US-2020-108315,2020-04-30,2020-04-05,Standard Class,MH-18115,United States,Florida,South,FUR-FU-10000747,Furniture,Furnishings,256.704,6,-8.2764,COD,2020-04
CA-2020-144526,2020-04-30,2020-06-05,Standard Class,QJ-19255,United States,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,719.58,5,-158.102,Online,2020-04
CA-2020-144526,2020-04-30,2020-06-05,Standard Class,QJ-19255,United States,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,108.896,3,-9.264,COD,2020-04
CA-2020-124597,2020-04-30,2020-05-05,Standard Class,AS-10630,United States,Florida,South,OFF-AR-10002280,Office Supplies,Art,108.528,3,4.8525,Online,2020-04
CA-2020-124597,2020-04-30,2020-05-05,Standard Class,AS-10630,United States,Florida,South,OFF-LA-10003190,Office Supplies,Labels,119.608,2,1.6704,Online,2020-04
CA-2020-150609,2020-04-30,2020-04-05,Standard Class,NZ-18565,United States,California,West,OFF-BI-10002071,Office Supplies,Binders,116.24,5,7.553,Online,2020-04
US-2020-107636,2020-04-30,2020-02-05,First Class,NM-18520,United States,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,94.76,2,2.8224,Online,2020-04
CA-2020-154501,2020-04-30,2020-05-05,Standard Class,EA-14035,United States,California,West,OFF-AR-10002804,Office Supplies,Art,117.78,2,4.0098,COD,2020-04
CA-2020-137876,2020-04-30,2020-05-05,Standard Class,DJ-13510,United States,California,West,OFF-EN-10001219,Office Supplies,Envelopes,94.56,4,14.9744,Online,2020-04
CA-2020-108322,2020-04-30,2020-05-05,Standard Class,SS-20140,United States,Florida,South,TEC-AC-10003433,Technology,Accessories,124.376,3,0.7425,COD,2020-04
CA-2020-108322,2020-04-30,2020-05-05,Standard Class,SS-20140,United States,Florida,South,FUR-FU-10001935,Furniture,Furnishings,103.68,8,6.216,COD,2020-04
US-2020-150847,2020-04-30,2020-06-05,Standard Class,JF-15490,United States,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,119.368,2,3.6288,Online,2020-04
US-2020-108315,2020-04-30,2020-04-05,Standard Class,MH-18115,United States,Florida,South,OFF-BI-10000822,Office Supplies,Binders,126.842,3,-3.5508,Online,2020-04
CA-2020-124597,2020-04-30,2020-05-05,Standard Class,AS-10630,United States,Florida,South,OFF-LA-10001569,Office Supplies,Labels,119.952,3,3.8844,COD,2020-04
US-2020-144582,2020-04-30,2020-05-05,Standard Class,TC-21475,United States,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,123.372,7,-69.3952,Online,2020-04
CA-2020-137876,2020-04-30,2020-05-05,Standard Class,DJ-13510,United States,California,West,FUR-FU-10000222,Furniture,Furnishings,151.96,2,21.4368,Online,2020-04
CA-2020-110198,2020-01-05,2020-02-05,First Class,AG-10900,United States,Florida,South,OFF-LA-10004409,Office Supplies,Labels,215.608,2,1.4976,Online,2020-01
CA-2020-110198,2020-01-05,2020-02-05,First Class,AG-10900,United States,Florida,South,FUR-BO-10001798,Furniture,Bookcases,335.352,3,-15.7176,Online,2020-01
CA-2020-102204,2020-01-05,2020-06-05,Standard Class,CJ-12010,United States,Florida,South,FUR-TA-10001889,Furniture,Tables,952.262,4,-458.1468,COD,2020-01
CA-2020-110212,2020-01-05,2020-05-05,Standard Class,SJ-20125,United States,Arkansas,South,TEC-AC-10002331,Technology,Accessories,997.9,5,18.093,Online,2020-01
CA-2020-102204,2020-01-05,2020-06-05,Standard Class,CJ-12010,United States,Florida,South,FUR-CH-10002024,Furniture,Chairs,2821.92,5,0.0,COD,2020-01
CA-2020-102204,2020-01-05,2020-06-05,Standard Class,CJ-12010,United States,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,92.328,2,0.416,COD,2020-01
CA-2020-123134,2020-02-05,2020-07-05,Standard Class,DW-13585,United States,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,159.93,3,12.993,COD,2020-02
US-2020-128398,2020-02-05,2020-05-05,Second Class,EM-13825,United States,California,West,TEC-AC-10001714,Technology,Accessories,193.56,4,59.0372,Cards,2020-02
CA-2020-147844,2020-02-05,2020-06-05,Standard Class,DD-13570,United States,California,West,OFF-PA-10003016,Office Supplies,Paper,95.7,5,7.065,Online,2020-02
CA-2020-147844,2020-02-05,2020-06-05,Standard Class,DD-13570,United States,California,West,OFF-PA-10002713,Office Supplies,Paper,142.4,5,15.824,Online,2020-02
CA-2020-147844,2020-02-05,2020-06-05,Standard Class,DD-13570,United States,California,West,OFF-AR-10001615,Office Supplies,Art,146.52,3,15.4752,Cards,2020-02
CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,United States,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,394.47,5,-112.041,COD,2020-03
CA-2020-132178,2020-03-05,2020-08-05,Second Class,DB-12970,United States,California,West,OFF-ST-10000025,Office Supplies,Storage,790.44,8,45.8064,Cards,2020-03
CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,United States,Pennsylvania,East,OFF-FA-10002280,Office Supplies,Fasteners,121.0,2,2.8,COD,2020-03
CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,United States,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,112.388,4,-17.592,COD,2020-03
CA-2020-163209,2020-03-05,2020-07-05,Standard Class,MK-18160,United States,California,West,OFF-AR-10003651,Office Supplies,Art,149.96,7,6.6584,COD,2020-03
CA-2020-163209,2020-03-05,2020-07-05,Standard Class,MK-18160,United States,California,West,OFF-PA-10001166,Office Supplies,Paper,143.92,4,12.4416,Online,2020-03
CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,United States,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,149.448,2,7.3008,COD,2020-03
CA-2020-132178,2020-03-05,2020-08-05,Second Class,DB-12970,United States,California,West,OFF-ST-10000464,Office Supplies,Storage,150.52,2,19.4656,Cards,2020-03
CA-2020-132199,2020-03-05,2020-08-05,Standard Class,BO-11350,United States,Pennsylvania,East,OFF-BI-10002133,Office Supplies,Binders,155.2,5,-44.94,Online,2020-03
CA-2020-162978,2020-04-05,2020-09-05,Standard Class,LW-16990,United States,California,West,TEC-PH-10003092,Technology,Phones,232.96,5,20.6955,COD,2020-04
CA-2020-119914,2020-04-05,2020-09-05,Second Class,CC-12220,United States,California,West,OFF-AP-10002684,Office Supplies,Appliances,260.16,2,72.948,COD,2020-04
CA-2020-162978,2020-04-05,2020-09-05,Standard Class,LW-16990,United States,California,West,FUR-TA-10003473,Furniture,Tables,329.904,1,11.2839,Online,2020-04
CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,United States,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,621.44,4,165.7176,Online,2020-04
CA-2020-133067,2020-04-05,2020-10-05,Standard Class,MY-18295,United States,Pennsylvania,East,OFF-BI-10002897,Office Supplies,Binders,92.202,2,-1.5414,Cards,2020-04
CA-2020-168900,2020-04-05,2020-09-05,Standard Class,SH-20395,United States,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,87.313,1,-1.9275,COD,2020-04
CA-2020-133067,2020-04-05,2020-10-05,Standard Class,MY-18295,United States,Pennsylvania,East,OFF-BI-10003694,Office Supplies,Binders,93.396,3,-7.5168,COD,2020-04
CA-2020-162978,2020-04-05,2020-09-05,Standard Class,LW-16990,United States,California,West,OFF-PA-10002250,Office Supplies,Paper,103.61,3,8.4528,Cards,2020-04
CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,United States,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,130.4,5,15.552,Cards,2020-04
CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,United States,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,97.11,1,4.0995,Online,2020-04
CA-2020-128755,2020-04-05,2020-08-05,Standard Class,MK-18160,United States,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,123.91,1,4.5657,Cards,2020-04
CA-2020-105991,2020-05-05,2020-06-05,First Class,LH-17020,United States,Colorado,West,FUR-BO-10004467,Furniture,Bookcases,136.991,3,-152.9847,Cards,2020-05
CA-2020-107552,2020-05-05,2020-05-05,Same Day,AI-10855,United States,New York,East,OFF-PA-10002947,Office Supplies,Paper,117.68,1,3.2064,COD,2020-05
US-2020-141943,2020-05-05,2020-09-05,Standard Class,DK-12985,United States,California,West,OFF-EN-10003448,Office Supplies,Envelopes,111.16,2,11.58,COD,2020-05
CA-2020-105991,2020-05-05,2020-06-05,First Class,LH-17020,United States,Colorado,West,OFF-BI-10003274,Office Supplies,Binders,120.552,8,-7.3232,Cards,2020-05
CA-2020-160724,2020-05-05,2020-10-05,Standard Class,YS-21880,United States,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,150.5,3,15.525,COD,2020-05
CA-2020-105991,2020-05-05,2020-06-05,First Class,LH-17020,United States,Colorado,West,OFF-EN-10002600,Office Supplies,Envelopes,147.24,9,7.434,Online,2020-05
CA-2020-167668,2020-06-05,2020-08-05,First Class,TC-21295,United States,New York,East,OFF-LA-10004544,Office Supplies,Labels,108.2,4,29.6,Online,2020-06
CA-2020-145779,2020-06-05,2020-10-05,Standard Class,DB-13615,United States,Arizona,West,OFF-PA-10002254,Office Supplies,Paper,122.416,4,27.4352,COD,2020-06
CA-2020-144498,2020-06-05,2020-06-05,Same Day,MB-18085,United States,North Carolina,South,OFF-LA-10003510,Office Supplies,Labels,155.12,5,39.689,Online,2020-06
CA-2020-133487,2020-06-05,2020-09-05,Second Class,TS-21655,United States,California,West,OFF-AP-10001271,Office Supplies,Appliances,188.94,3,41.2938,COD,2020-06
US-2020-162124,2020-06-05,2020-10-05,Standard Class,JF-15490,United States,Illinois,Central,TEC-AC-10001990,Technology,Accessories,231.968,4,28.7952,Cards,2020-06
CA-2020-140242,2020-06-05,2020-11-05,Standard Class,ML-17755,United States,Illinois,Central,TEC-AC-10004659,Technology,Accessories,454.744,7,76.6395,Cards,2020-06
US-2020-133200,2020-06-05,2020-11-05,Standard Class,DB-13555,United States,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,650.4648,7,-119.1918,Cards,2020-06
CA-2020-144498,2020-06-05,2020-06-05,Same Day,MB-18085,United States,North Carolina,South,TEC-PH-10004977,Technology,Phones,672.168,4,70.5564,COD,2020-06
US-2020-133200,2020-06-05,2020-11-05,Standard Class,DB-13555,United States,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,803.68,5,-57.951,Cards,2020-06
CA-2020-140242,2020-06-05,2020-11-05,Standard Class,ML-17755,United States,Illinois,Central,OFF-AR-10004752,Office Supplies,Art,94.408,3,0.6408,COD,2020-06
US-2020-133200,2020-06-05,2020-11-05,Standard Class,DB-13555,United States,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,110.06,10,-18.802,Online,2020-06
CA-2020-156769,2020-06-05,2020-09-05,First Class,GZ-14470,United States,Virginia,South,OFF-AR-10003179,Office Supplies,Art,153.66,6,18.0378,Cards,2020-06
CA-2020-144498,2020-06-05,2020-06-05,Same Day,MB-18085,United States,North Carolina,South,OFF-BI-10003982,Office Supplies,Binders,144.541,11,-52.5481,Cards,2020-06
CA-2020-102820,2020-07-05,2020-11-05,Standard Class,CS-11950,United States,California,West,TEC-PH-10003437,Technology,Phones,462.944,7,52.493,COD,2020-07
CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,United States,Michigan,Central,FUR-CH-10000595,Furniture,Chairs,517.8,2,119.2,Cards,2020-07
CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,United States,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,1495.65,5,423.0085,COD,2020-07
CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,United States,Michigan,Central,FUR-CH-10002019,Furniture,Chairs,131.64,1,7.4592,Online,2020-07
CA-2020-141733,2020-07-05,2020-11-05,Standard Class,RW-19540,United States,Michigan,Central,OFF-AP-10001563,Office Supplies,Appliances,165.444,2,18.4604,COD,2020-07
CA-2020-159688,2020-07-05,2020-12-05,Standard Class,AB-10060,United States,California,West,TEC-AC-10000736,Technology,Accessories,171.99,1,28.7964,Online,2020-07
US-2020-104451,2020-08-05,2020-12-05,Second Class,MM-18055,United States,California,West,OFF-AP-10000692,Office Supplies,Appliances,114.08,4,22.7024,Online,2020-08
CA-2020-156895,2020-08-05,2020-12-05,Standard Class,DJ-13510,United States,Pennsylvania,East,FUR-CH-10003535,Furniture,Chairs,141.058,3,-23.7822,Online,2020-08
CA-2020-133865,2020-08-05,2020-12-05,Standard Class,PS-19045,United States,California,West,TEC-CO-10001046,Technology,Copiers,3409.952,6,1049.985,Online,2020-08
CA-2020-149181,2020-08-05,2020-12-05,Standard Class,MD-17350,United States,Ohio,East,FUR-CH-10004540,Furniture,Chairs,157.992,2,-2.0568,Online,2020-08
CA-2020-107797,2020-08-05,2020-11-05,Second Class,EB-13705,United States,Texas,Central,OFF-PA-10003848,Office Supplies,Paper,163.472,8,14.5152,Online,2020-08
CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,United States,Washington,West,OFF-ST-10000636,Office Supplies,Storage,116.96,4,2.6784,Online,2020-09
CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,United States,Washington,West,OFF-ST-10000604,Office Supplies,Storage,139.28,3,26.07,Online,2020-09
CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,United States,Washington,West,OFF-BI-10004330,Office Supplies,Binders,188.92,5,46.225,Online,2020-09
CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,United States,Washington,West,TEC-AC-10004171,Technology,Accessories,217.98,2,87.9912,Cards,2020-09
CA-2020-134810,2020-09-05,2020-10-05,First Class,MC-17605,United States,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,240.0,3,25.875,COD,2020-09
CA-2020-118199,2020-09-05,2020-11-05,First Class,LB-16795,United States,Washington,West,FUR-TA-10004154,Furniture,Tables,300.85,1,63.107,Cards,2020-09
CA-2020-134810,2020-09-05,2020-10-05,First Class,MC-17605,United States,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,134.232,3,22.0158,Cards,2020-09
CA-2020-140298,2020-11-05,2020-05-17,Standard Class,JK-16120,United States,Texas,Central,OFF-ST-10004180,Office Supplies,Storage,100.416,2,-14.8832,Online,2020-11
US-2020-139647,2020-11-05,2020-05-13,First Class,TS-21370,United States,Arizona,West,FUR-BO-10004467,Furniture,Bookcases,233.979,7,-356.9643,COD,2020-11
CA-2020-140298,2020-11-05,2020-05-17,Standard Class,JK-16120,United States,Texas,Central,OFF-AR-10003481,Office Supplies,Art,89.248,2,0.5904,COD,2020-11
CA-2020-140298,2020-11-05,2020-05-17,Standard Class,JK-16120,United States,Texas,Central,OFF-PA-10003657,Office Supplies,Paper,90.848,2,2.14,Online,2020-11
CA-2020-133823,2020-11-05,2020-12-05,Same Day,LP-17080,United States,Washington,West,OFF-BI-10000962,Office Supplies,Binders,87.032,2,9.4366,Online,2020-11
CA-2020-140298,2020-11-05,2020-05-17,Standard Class,JK-16120,United States,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,118.996,1,-6.9965,Online,2020-11
CA-2020-133823,2020-11-05,2020-12-05,Same Day,LP-17080,United States,Washington,West,OFF-PA-10002870,Office Supplies,Paper,113.44,6,16.848,Cards,2020-11
CA-2020-133823,2020-11-05,2020-12-05,Same Day,LP-17080,United States,Washington,West,OFF-LA-10004545,Office Supplies,Labels,129.59,3,17.6673,Cards,2020-11
CA-2020-115322,2020-11-05,2020-05-16,Second Class,ZC-21910,United States,New York,East,OFF-AR-10004456,Office Supplies,Art,149.92,3,12.7368,Online,2020-11
CA-2020-104577,2020-12-05,2020-05-17,Standard Class,CK-12205,United States,Massachusetts,East,OFF-PA-10000659,Office Supplies,Paper,133.6,5,42.048,Online,2020-12
CA-2020-122175,2020-12-05,2020-05-14,Second Class,CA-12775,United States,New Jersey,East,TEC-AC-10004859,Technology,Accessories,137.4,5,34.96,COD,2020-12
US-2020-158218,2020-12-05,2020-05-15,Second Class,AC-10420,United States,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,173.92,5,-15.99,COD,2020-12
CA-2020-117632,2020-12-05,2020-05-18,Standard Class,CS-12175,United States,California,West,OFF-SU-10000157,Office Supplies,Supplies,266.62,2,4.7724,Online,2020-12
CA-2020-117632,2020-12-05,2020-05-18,Standard Class,CS-12175,United States,California,West,FUR-TA-10001520,Furniture,Tables,306.48,5,-10.7055,Cards,2020-12
US-2020-106796,2020-12-05,2020-05-19,Standard Class,JP-16135,United States,Ohio,East,OFF-AR-10003504,Office Supplies,Art,96.272,3,1.1556,COD,2020-12
CA-2020-122175,2020-12-05,2020-05-14,Second Class,CA-12775,United States,New Jersey,East,OFF-LA-10002271,Office Supplies,Labels,83.16,2,2.9568,Online,2020-12
CA-2020-117632,2020-12-05,2020-05-18,Standard Class,CS-12175,United States,California,West,OFF-AP-10004868,Office Supplies,Appliances,101.77,1,2.0979,Cards,2020-12
CA-2020-152226,2020-12-05,2020-05-16,Standard Class,JH-15910,United States,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,90.904,2,1.9926,Cards,2020-12
CA-2020-122175,2020-12-05,2020-05-14,Second Class,CA-12775,United States,New Jersey,East,OFF-SU-10004661,Office Supplies,Supplies,118.0,2,4.42,Online,2020-12
CA-2020-117632,2020-12-05,2020-05-18,Standard Class,CS-12175,United States,California,West,OFF-BI-10001900,Office Supplies,Binders,119.168,4,6.4692,Cards,2020-12
CA-2020-122175,2020-12-05,2020-05-14,Second Class,CA-12775,United States,New Jersey,East,FUR-FU-10000719,Furniture,Furnishings,131.85,5,15.426,COD,2020-12
US-2020-158218,2020-12-05,2020-05-15,Second Class,AC-10420,United States,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,131.24,4,-53.072,Online,2020-12
CA-2020-149048,2020-05-13,2020-05-17,Standard Class,BM-11650,United States,Indiana,Central,OFF-EN-10003296,Office Supplies,Envelopes,218.96,2,81.432,COD,2020-05
CA-2020-161655,2020-05-13,2020-05-18,Second Class,CW-11905,United States,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,323.52,9,149.76,Cards,2020-05
CA-2020-137785,2020-05-13,2020-05-17,Standard Class,MH-18115,United States,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,504.43,5,-124.431,COD,2020-05
CA-2020-149048,2020-05-13,2020-05-17,Standard Class,BM-11650,United States,Indiana,Central,OFF-ST-10000078,Office Supplies,Storage,549.34,2,95.4612,Online,2020-05
CA-2020-149048,2020-05-13,2020-05-17,Standard Class,BM-11650,United States,Indiana,Central,TEC-PH-10002310,Technology,Phones,611.97,3,158.7519,COD,2020-05
CA-2020-149048,2020-05-13,2020-05-17,Standard Class,BM-11650,United States,Indiana,Central,OFF-BI-10004632,Office Supplies,Binders,935.97,3,411.7365,Cards,2020-05
CA-2020-149048,2020-05-13,2020-05-17,Standard Class,BM-11650,United States,Indiana,Central,OFF-PA-10001752,Office Supplies,Paper,88.94,3,7.3206,Online,2020-05
CA-2020-104318,2020-05-13,2020-05-18,Standard Class,FH-14275,United States,Tennessee,South,OFF-AP-10000358,Office Supplies,Appliances,104.768,2,2.3364,COD,2020-05
CA-2020-100748,2020-05-13,2020-05-20,Standard Class,RB-19795,United States,California,West,OFF-LA-10000240,Office Supplies,Labels,142.48,8,27.4856,Cards,2020-05
CA-2020-161774,2020-05-14,2020-05-15,First Class,GT-14710,United States,Texas,Central,OFF-PA-10003134,Office Supplies,Paper,100.864,2,26.9024,Online,2020-05
US-2020-133361,2020-05-14,2020-05-17,First Class,AJ-10780,United States,Maryland,East,TEC-AC-10003280,Technology,Accessories,111.97,3,18.8937,Online,2020-05
US-2020-133361,2020-05-14,2020-05-17,First Class,AJ-10780,United States,Maryland,East,FUR-CH-10003298,Furniture,Chairs,298.96,2,23.5764,Online,2020-05
CA-2020-129357,2020-05-14,2020-05-19,Standard Class,KB-16585,United States,Washington,West,OFF-PA-10003228,Office Supplies,Paper,485.19,9,206.8893,COD,2020-05
CA-2020-115546,2020-05-14,2020-05-18,Standard Class,AH-10465,United States,New York,East,TEC-PH-10002834,Technology,Phones,564.97,3,134.9925,COD,2020-05
CA-2020-161774,2020-05-14,2020-05-15,First Class,GT-14710,United States,Texas,Central,FUR-CH-10003981,Furniture,Chairs,911.43,5,-12.849,Cards,2020-05
CA-2020-143686,2020-05-14,2020-05-14,Same Day,PJ-19015,United States,California,West,TEC-AC-10001838,Technology,Accessories,1433.93,7,601.9699,Online,2020-05
US-2020-133361,2020-05-14,2020-05-17,First Class,AJ-10780,United States,Maryland,East,OFF-AR-10001919,Office Supplies,Art,83.76,2,1.0904,Online,2020-05
US-2020-154872,2020-05-14,2020-05-18,Standard Class,DP-13000,United States,Ohio,East,OFF-LA-10000973,Office Supplies,Labels,106.04,2,1.764,Cards,2020-05
US-2020-133361,2020-05-14,2020-05-17,First Class,AJ-10780,United States,Maryland,East,OFF-AR-10003045,Office Supplies,Art,112.7,5,6.615,Online,2020-05
CA-2020-143686,2020-05-14,2020-05-14,Same Day,PJ-19015,United States,California,West,FUR-FU-10000794,Furniture,Furnishings,98.28,2,6.2152,Cards,2020-05
CA-2020-161774,2020-05-14,2020-05-15,First Class,GT-14710,United States,Texas,Central,TEC-PH-10004071,Technology,Phones,128.992,1,0.6993,Cards,2020-05
CA-2020-115546,2020-05-14,2020-05-18,Standard Class,AH-10465,United States,New York,East,OFF-ST-10002214,Office Supplies,Storage,143.58,2,5.8708,Online,2020-05
CA-2020-161774,2020-05-14,2020-05-15,First Class,GT-14710,United States,Texas,Central,OFF-PA-10000300,Office Supplies,Paper,152.952,3,16.1838,Online,2020-05
